#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
0,Mon Oct 12 17:51:51 EDT 2020,7,7,Assignment3Suite,GetTest0+ KeysTest0+ RemoveTest0+ , ,ExtendTest0- ExtendTest1- ExtendTest2- ExtendTest3- ExtendTest4- GetTest1- GetTest2- KeysTest1- KeysTest2- KeysTest3- KeysTest4- KeysTest5- KeysTest6- LambdaTest0- LambdaTest1- LambdaTest2- LambdaTest3- LambdaTest4- MinMaxTest0- MinMaxTest1- MinMaxTest2- MinMaxTest3- MinMaxTest4- MinMaxTest5- MinMaxTest6- MinMaxTest7- PutTest0- PutTest1- PutTest2- PutTest3- PutTest4- PutTest5- RemoveTest1- RemoveTest2- RemoveTest3- SizeTest0- SizeTest1- SizeTest2- , ,
1,Mon Oct 12 17:56:33 EDT 2020,7,0,Assignment3Suite,GetTest0 KeysTest0 RemoveTest0 , ,ExtendTest0 ExtendTest1 ExtendTest2 ExtendTest3 ExtendTest4 GetTest1 GetTest2 KeysTest1 KeysTest2 KeysTest3 KeysTest4 KeysTest5 KeysTest6 LambdaTest0 LambdaTest1 LambdaTest2 LambdaTest3 LambdaTest4 MinMaxTest0 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest0 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest1 SizeTest2 , ,
2,Mon Oct 12 17:57:23 EDT 2020,7,0,Assignment3Suite,GetTest0 KeysTest0 RemoveTest0 , ,ExtendTest0 ExtendTest1 ExtendTest2 ExtendTest3 ExtendTest4 GetTest1 GetTest2 KeysTest1 KeysTest2 KeysTest3 KeysTest4 KeysTest5 KeysTest6 LambdaTest0 LambdaTest1 LambdaTest2 LambdaTest3 LambdaTest4 MinMaxTest0 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 MinMaxTest6 MinMaxTest7 PutTest0 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 RemoveTest1 RemoveTest2 RemoveTest3 SizeTest0 SizeTest1 SizeTest2 , ,
3,Mon Oct 12 18:06:54 EDT 2020,56,49,Assignment3Suite,ExtendTest0+ GetTest0 GetTest1+ KeysTest0 KeysTest1+ KeysTest2+ KeysTest3+ KeysTest4+ LambdaTest0+ MinMaxTest0+ MinMaxTest1+ MinMaxTest4+ MinMaxTest5+ PutTest0+ PutTest1+ PutTest2+ PutTest3+ PutTest4+ PutTest5+ RemoveTest0 SizeTest0+ SizeTest1+ SizeTest2+ , ,ExtendTest1 ExtendTest2 ExtendTest3 ExtendTest4 GetTest2 KeysTest5 KeysTest6 LambdaTest1 LambdaTest2 LambdaTest3 LambdaTest4 MinMaxTest2 MinMaxTest3 MinMaxTest6 MinMaxTest7 RemoveTest1 RemoveTest2 RemoveTest3 , ,
4,Mon Oct 12 18:09:01 EDT 2020,56,0,Assignment3Suite,ExtendTest0 GetTest0 GetTest1 KeysTest0 KeysTest1 KeysTest2 KeysTest3 KeysTest4 LambdaTest0 MinMaxTest0 MinMaxTest1 MinMaxTest4 MinMaxTest5 PutTest0 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 RemoveTest0 SizeTest0 SizeTest1 SizeTest2 , ,ExtendTest1 ExtendTest2 ExtendTest3 ExtendTest4 GetTest2 KeysTest5 KeysTest6 LambdaTest1 LambdaTest2 LambdaTest3 LambdaTest4 MinMaxTest2 MinMaxTest3 MinMaxTest6 MinMaxTest7 RemoveTest1 RemoveTest2 RemoveTest3 , ,
5,Mon Oct 12 18:14:13 EDT 2020,65,9,Assignment3Suite,ExtendTest0 GetTest0 GetTest1 KeysTest0 KeysTest1 KeysTest2 KeysTest3 KeysTest4 KeysTest5+ KeysTest6+ LambdaTest0 MinMaxTest0 MinMaxTest1 MinMaxTest4 MinMaxTest5 PutTest0 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 RemoveTest0 RemoveTest1+ RemoveTest2+ SizeTest0 SizeTest1 SizeTest2 , ,ExtendTest1 ExtendTest2 ExtendTest3 ExtendTest4 GetTest2 LambdaTest1 LambdaTest2 LambdaTest3 LambdaTest4 MinMaxTest2 MinMaxTest3 MinMaxTest6 MinMaxTest7 RemoveTest3 , ,
6,Mon Oct 12 18:15:23 EDT 2020,65,0,Assignment3Suite,ExtendTest0 GetTest0 GetTest1 KeysTest0 KeysTest1 KeysTest2 KeysTest3 KeysTest4 KeysTest5 KeysTest6 LambdaTest0 MinMaxTest0 MinMaxTest1 MinMaxTest4 MinMaxTest5 PutTest0 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 RemoveTest0 RemoveTest1 RemoveTest2 SizeTest0 SizeTest1 SizeTest2 , ,ExtendTest1 ExtendTest2 ExtendTest3 ExtendTest4 GetTest2 LambdaTest1 LambdaTest2 LambdaTest3 LambdaTest4 MinMaxTest2 MinMaxTest3 MinMaxTest6 MinMaxTest7 RemoveTest3 , ,
7,Mon Oct 12 18:18:33 EDT 2020,63,-2,Assignment3Suite,ExtendTest0 GetTest0 GetTest1 KeysTest0 KeysTest1 KeysTest2 KeysTest3 KeysTest4 KeysTest5 KeysTest6 MinMaxTest0 MinMaxTest1 MinMaxTest4 MinMaxTest5 PutTest0 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 RemoveTest0 RemoveTest1 RemoveTest2 SizeTest0 SizeTest1 SizeTest2 , ,ExtendTest1 ExtendTest2 ExtendTest3 ExtendTest4 GetTest2 LambdaTest0- LambdaTest1 LambdaTest2 LambdaTest3 LambdaTest4 MinMaxTest2 MinMaxTest3 MinMaxTest6 MinMaxTest7 RemoveTest3 , ,
8,Mon Oct 12 18:25:07 EDT 2020,65,2,Assignment3Suite,ExtendTest0 GetTest0 GetTest1 KeysTest0 KeysTest1 KeysTest2 KeysTest3 KeysTest4 KeysTest5 KeysTest6 LambdaTest0+ MinMaxTest0 MinMaxTest1 MinMaxTest4 MinMaxTest5 PutTest0 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 RemoveTest0 RemoveTest1 RemoveTest2 SizeTest0 SizeTest1 SizeTest2 , ,ExtendTest1 ExtendTest2 ExtendTest3 ExtendTest4 GetTest2 LambdaTest1 LambdaTest2 LambdaTest3 LambdaTest4 MinMaxTest2 MinMaxTest3 MinMaxTest6 MinMaxTest7 RemoveTest3 , ,
9,Mon Oct 12 18:27:05 EDT 2020,70,5,Assignment3Suite,ExtendTest0 ExtendTest4+ GetTest0 GetTest1 KeysTest0 KeysTest1 KeysTest2 KeysTest3 KeysTest4 KeysTest5 KeysTest6 LambdaTest0 LambdaTest1+ MinMaxTest0 MinMaxTest1 MinMaxTest4 MinMaxTest5 PutTest0 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 RemoveTest0 RemoveTest1 RemoveTest2 SizeTest0 SizeTest1 SizeTest2 , ,ExtendTest1 ExtendTest2 ExtendTest3 GetTest2 LambdaTest2 LambdaTest3 LambdaTest4 MinMaxTest2 MinMaxTest3 MinMaxTest6 MinMaxTest7 RemoveTest3 , ,
